PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,JOGADOR
51,1990-91,00,1610612743,DEN,22.0,67,19,1505.0,417,1009,0.413,24.0,100.0,0.24,84,98,0.857,34,87,121.0,206,55,4,110.0,149,942,Mahmoud Abdul-Rauf
51,1991-92,00,1610612743,DEN,23.0,81,11,1538.0,356,845,0.421,31.0,94.0,0.33,94,108,0.87,22,92,114.0,192,44,4,117.0,130,837,Mahmoud Abdul-Rauf
51,1992-93,00,1610612743,DEN,24.0,81,81,2710.0,633,1407,0.45,70.0,197.0,0.355,217,232,0.935,51,174,225.0,344,84,8,187.0,179,1553,Mahmoud Abdul-Rauf
51,1993-94,00,1610612743,DEN,25.0,80,78,2617.0,588,1279,0.46,42.0,133.0,0.316,219,229,0.956,27,141,168.0,362,82,10,151.0,150,1437,Mahmoud Abdul-Rauf
51,1994-95,00,1610612743,DEN,26.0,73,43,2082.0,472,1005,0.47,83.0,215.0,0.386,138,156,0.885,32,105,137.0,263,77,9,119.0,126,1165,Mahmoud Abdul-Rauf
51,1995-96,00,1610612743,DEN,27.0,57,53,2029.0,414,955,0.434,121.0,309.0,0.392,146,157,0.93,26,112,138.0,389,64,3,115.0,117,1095,Mahmoud Abdul-Rauf
51,1996-97,00,1610612758,SAC,28.0,75,51,2131.0,411,924,0.445,94.0,246.0,0.382,115,136,0.846,16,106,122.0,189,56,6,119.0,174,1031,Mahmoud Abdul-Rauf
51,1997-98,00,1610612758,SAC,29.0,31,0,530.0,103,273,0.377,5.0,31.0,0.161,16,16,1.0,6,31,37.0,58,16,1,19.0,31,227,Mahmoud Abdul-Rauf
51,2000-01,00,1610612763,VAN,32.0,41,0,485.0,120,246,0.488,4.0,14.0,0.286,22,29,0.759,5,20,25.0,76,9,1,26.0,50,266,Mahmoud Abdul-Rauf
1505,1997-98,00,1610612758,SAC,23.0,59,16,959.0,144,357,0.403,4.0,19.0,0.211,84,125,0.672,44,72,116.0,51,35,13,65.0,81,376,Tariq Abdul-Wahad
1505,1998-99,00,1610612758,SAC,24.0,49,49,1205.0,177,407,0.435,6.0,21.0,0.286,94,136,0.691,72,114,186.0,50,50,16,70.0,121,454,Tariq Abdul-Wahad
1505,1999-00,00,1610612753,ORL,25.0,46,46,1205.0,223,515,0.433,2.0,21.0,0.095,115,151,0.762,77,162,239.0,72,53,16,87.0,116,563,Tariq Abdul-Wahad
1505,1999-00,00,1610612743,DEN,25.0,15,10,373.0,51,131,0.389,1.0,2.0,0.5,31,42,0.738,24,28,52.0,26,6,12,19.0,31,134,Tariq Abdul-Wahad
1505,1999-00,00,0,TOT,25.0,61,56,1578.0,274,646,0.424,3.0,23.0,0.13,146,193,0.756,101,190,291.0,98,59,28,106.0,147,697,Tariq Abdul-Wahad
1505,2000-01,00,1610612743,DEN,26.0,29,12,421.0,43,111,0.387,4.0,10.0,0.4,21,36,0.583,14,45,59.0,22,14,13,34.0,54,111,Tariq Abdul-Wahad
1505,2001-02,00,1610612743,DEN,27.0,20,12,419.0,55,145,0.379,1.0,2.0,0.5,24,32,0.75,39,39,78.0,22,18,9,24.0,51,135,Tariq Abdul-Wahad
1505,2001-02,00,1610612742,DAL,27.0,4,0,24.0,0,2,0.0,0.0,0.0,0.0,0,1,0.0,2,4,6.0,2,2,1,3.0,5,0,Tariq Abdul-Wahad
1505,2001-02,00,0,TOT,27.0,24,12,442.0,55,147,0.374,1.0,2.0,0.5,24,33,0.727,41,43,84.0,24,20,10,27.0,56,135,Tariq Abdul-Wahad
1505,2002-03,00,1610612742,DAL,28.0,14,0,204.0,27,58,0.466,0.0,1.0,0.0,3,6,0.5,14,26,40.0,21,6,3,7.0,26,57,Tariq Abdul-Wahad
949,1996-97,00,1610612763,VAN,20.0,80,71,2804.0,550,1214,0.453,7.0,27.0,0.259,387,519,0.746,216,339,555.0,175,79,79,225.0,199,1494,Shareef Abdur-Rahim
949,1997-98,00,1610612763,VAN,21.0,82,82,2950.0,653,1347,0.485,21.0,51.0,0.412,502,640,0.784,227,354,581.0,213,89,76,257.0,201,1829,Shareef Abdur-Rahim
949,1998-99,00,1610612763,VAN,22.0,50,50,2021.0,386,893,0.432,11.0,36.0,0.306,369,439,0.841,114,260,374.0,172,69,55,186.0,137,1152,Shareef Abdur-Rahim
949,1999-00,00,1610612763,VAN,23.0,82,82,3223.0,594,1277,0.465,29.0,96.0,0.302,446,551,0.809,218,607,825.0,271,89,87,249.0,244,1663,Shareef Abdur-Rahim
949,2000-01,00,1610612763,VAN,24.0,81,81,3241.0,604,1280,0.472,12.0,64.0,0.188,443,531,0.834,175,560,735.0,250,90,77,231.0,238,1663,Shareef Abdur-Rahim
949,2001-02,00,1610612737,ATL,25.0,77,77,2978.0,598,1297,0.461,21.0,70.0,0.3,419,523,0.801,198,498,696.0,239,98,81,250.0,214,1636,Shareef Abdur-Rahim
949,2002-03,00,1610612737,ATL,26.0,81,81,3087.0,566,1183,0.478,21.0,60.0,0.35,455,541,0.841,175,502,677.0,242,87,38,212.0,240,1608,Shareef Abdur-Rahim
949,2003-04,00,1610612737,ATL,27.0,53,53,1955.0,383,790,0.485,5.0,23.0,0.217,294,334,0.88,141,354,495.0,127,44,19,131.0,147,1065,Shareef Abdur-Rahim
949,2003-04,00,1610612757,POR,27.0,32,3,729.0,118,264,0.447,4.0,11.0,0.364,79,95,0.832,48,96,144.0,47,24,18,53.0,75,319,Shareef Abdur-Rahim
949,2003-04,00,0,TOT,27.0,85,56,2684.0,501,1054,0.475,9.0,34.0,0.265,373,429,0.869,189,450,639.0,174,68,37,184.0,222,1384,Shareef Abdur-Rahim
949,2004-05,00,1610612757,POR,28.0,54,49,1868.0,337,670,0.503,15.0,39.0,0.385,220,254,0.866,123,269,392.0,111,49,26,117.0,150,909,Shareef Abdur-Rahim
949,2005-06,00,1610612758,SAC,29.0,72,30,1961.0,332,632,0.525,5.0,22.0,0.227,218,278,0.784,106,251,357.0,149,48,42,108.0,227,887,Shareef Abdur-Rahim
949,2006-07,00,1610612758,SAC,30.0,80,45,2015.0,310,654,0.474,3.0,20.0,0.15,170,234,0.726,122,276,398.0,109,53,40,116.0,243,793,Shareef Abdur-Rahim
949,2007-08,00,1610612758,SAC,31.0,6,0,51.0,3,14,0.214,0.0,0.0,0.0,4,4,1.0,6,4,10.0,4,1,0,1.0,9,10,Shareef Abdur-Rahim
76005,1976-77,00,1610612747,LAL,23.0,70,0,1378.0,169,349,0.484,,,,101,134,0.754,113,178,291.0,98,49,10,,118,439,Tom Abernethy
76005,1977-78,00,1610612747,LAL,24.0,73,3,1317.0,201,404,0.498,,,,91,111,0.82,105,160,265.0,101,55,22,50.0,122,493,Tom Abernethy
76005,1978-79,00,1610612744,GOS,25.0,70,25,1219.0,176,342,0.515,,,,70,94,0.745,74,142,216.0,79,39,13,32.0,133,422,Tom Abernethy
76005,1979-80,00,1610612744,GOS,26.0,67,12,1222.0,153,318,0.481,0.0,1.0,0.0,56,82,0.683,62,129,191.0,87,35,12,39.0,118,362,Tom Abernethy
76005,1980-81,00,1610612744,GOS,27.0,10,0,39.0,1,3,0.333,0.0,0.0,0.0,2,3,0.667,1,7,8.0,1,1,0,2.0,5,4,Tom Abernethy
76005,1980-81,00,1610612754,IND,27.0,29,0,259.0,24,56,0.429,0.0,1.0,0.0,11,19,0.579,19,21,40.0,18,6,3,6.0,29,59,Tom Abernethy
76005,1980-81,00,0,TOT,27.0,39,0,298.0,25,59,0.424,0.0,1.0,0.0,13,22,0.591,20,28,48.0,19,7,3,8.0,34,63,Tom Abernethy
76006,1956-57,00,1610612755,SYR,24.0,1,,1.0,0,2,0.0,,,,0,0,,,,1.0,1,,,,1,0,Forest Able
76007,1946-47,00,1610610031,PIT,28.0,47,,,202,834,0.242,,,,123,178,0.691,,,,35,,,,161,527,John Abramovic
76007,1947-48,00,1610610034,BOM,29.0,4,,0.0,1,10,0.1,,,,2,4,0.5,,,0.0,1,,,,5,4,John Abramovic
76007,1947-48,00,1610610024,BAL,29.0,5,,0.0,0,11,0.0,,,,2,3,0.667,,,0.0,1,,,,5,2,John Abramovic
76007,1947-48,00,0,TOT,29.0,9,,,1,21,0.048,,,,4,7,0.571,,,,2,,,,10,6,John Abramovic
203518,2016-17,00,1610612760,OKC,23.0,68,6,1055.0,134,341,0.393,94,247,0.381,44,49,0.898,18,68,86.0,40,37,8,33,114,406,Alex Abrines
203518,2017-18,00,1610612760,OKC,24.0,75,8,1134.0,115,291,0.395,84,221,0.38,39,46,0.848,26,88,114.0,28,38,8,25,124,353,Alex Abrines
203518,2018-19,00,1610612760,OKC,25.0,31,2,588.0,56,157,0.357,41,127,0.323,12,13,0.923,5,43,48.0,20,17,6,14,53,165,Alex Abrines
101165,2005-06,00,1610612765,DET,23.0,5,0,35.0,4,16,0.25,1,5,0.2,0,0,0.0,1,4,5.0,4,1,0,4,4,9,Alex Acker
101165,2008-09,00,1610612765,DET,26.0,7,0,20.0,4,11,0.364,0,4,0.0,1,2,0.5,0,2,2.0,1,2,1,0,0,9,Alex Acker
101165,2008-09,00,1610612746,LAC,26.0,18,0,179.0,26,65,0.4,7,16,0.438,4,8,0.5,8,14,22.0,11,3,3,7,9,63,Alex Acker
101165,2008-09,00,0,TOT,26.0,25,0,200.0,30,76,0.395,7,20,0.35,5,10,0.5,8,16,24.0,12,5,4,7,9,72,Alex Acker
76008,1953-54,00,1610612752,NYK,23.0,28,,220.0,14,63,0.222,,,,15,28,0.536,,,15.0,23,,,,43,43,Donald Ackerman
76009,1987-88,00,1610612738,BOS,25.0,79,5,1151.0,108,203,0.532,0,0,0.0,71,111,0.64,105,165,270.0,42,29,27,54,198,287,Mark Acres
76009,1988-89,00,1610612738,BOS,26.0,62,0,632.0,55,114,0.482,1,1,1.0,26,48,0.542,59,87,146.0,19,19,6,23,94,137,Mark Acres
76009,1989-90,00,1610612753,ORL,27.0,80,50,1691.0,138,285,0.484,3,4,0.75,83,120,0.692,154,277,431.0,67,36,25,70,248,362,Mark Acres
76009,1990-91,00,1610612753,ORL,28.0,68,0,1313.0,109,214,0.509,1,3,0.333,66,101,0.653,140,219,359.0,25,25,25,42,218,285,Mark Acres
76009,1991-92,00,1610612753,ORL,29.0,68,6,926.0,78,151,0.517,1,3,0.333,51,67,0.761,97,155,252.0,22,25,15,33,140,208,Mark Acres
76009,1992-93,00,1610612745,HOU,30.0,6,0,23.0,2,9,0.222,1,2,0.5,1,2,0.5,2,4,6.0,0,0,0,2,2,6,Mark Acres
76009,1992-93,00,1610612764,WAS,30.0,12,7,246.0,24,40,0.6,0,0,0.0,10,14,0.714,24,37,61.0,5,3,6,11,32,58,Mark Acres
76009,1992-93,00,0,TOT,30.0,18,7,269.0,26,49,0.531,1,2,0.5,11,16,0.688,26,41,67.0,5,3,6,13,34,64,Mark Acres
76010,1967-68,00,1610612745,SDR,26.0,23,,195.0,29,74,0.392,,,,19,29,0.655,,,47.0,11,,,,35,77,Charles Acton
203112,2012-13,00,1610612761,TOR,22.0,29,0,342.0,42,75,0.56,1,2,0.5,31,38,0.816,30,47,77.0,11,13,15,17,53,116,Quincy Acy
203112,2013-14,00,1610612761,TOR,23.0,7,0,61.0,6,14,0.429,2,5,0.4,5,8,0.625,5,10,15.0,4,4,3,2,8,19,Quincy Acy
203112,2013-14,00,1610612758,SAC,23.0,56,0,786.0,60,127,0.472,2,10,0.2,30,45,0.667,67,134,201.0,24,19,23,28,114,152,Quincy Acy
203112,2013-14,00,0,TOT,23.0,63,0,848.0,66,141,0.468,4,15,0.267,35,53,0.66,72,144,216.0,28,23,26,30,122,171,Quincy Acy
203112,2014-15,00,1610612752,NYK,24.0,68,22,1287.0,152,331,0.459,18,60,0.3,76,97,0.784,79,222,301.0,68,27,22,60,147,398,Quincy Acy
203112,2015-16,00,1610612758,SAC,25.0,59,29,876.0,119,214,0.556,19,49,0.388,50,68,0.735,65,123,188.0,27,29,24,27,103,307,Quincy Acy
203112,2016-17,00,1610612742,DAL,26.0,6,0,48.0,5,17,0.294,1,7,0.143,2,3,0.667,2,6,8.0,0,0,0,2,9,13,Quincy Acy
203112,2016-17,00,1610612751,BKN,26.0,32,1,510.0,65,153,0.425,36,83,0.434,43,57,0.754,18,89,107.0,18,14,15,19,58,209,Quincy Acy
203112,2016-17,00,0,TOT,26.0,38,1,558.0,70,170,0.412,37,90,0.411,45,60,0.75,20,95,115.0,18,14,15,21,67,222,Quincy Acy
203112,2017-18,00,1610612751,BKN,27.0,70,8,1359.0,130,365,0.356,102,292,0.349,49,60,0.817,40,217,257.0,57,33,29,60,149,411,Quincy Acy
203112,2018-19,00,1610612756,PHX,28.0,10,0,123.0,4,18,0.222,2,15,0.133,7,10,0.7,3,22,25.0,8,1,4,4,24,17,Quincy Acy
76011,1975-76,00,1610612756,PHX,21.0,80,79,2656.0,629,1341,0.469,,,,261,355,0.735,215,512,727.0,450,121,116,,274,1519,Alvan Adams
76011,1976-77,00,1610612756,PHX,22.0,72,67,2278.0,522,1102,0.474,,,,252,334,0.754,180,472,652.0,322,95,87,,260,1296,Alvan Adams
76011,1977-78,00,1610612756,PHX,23.0,70,49,1914.0,434,895,0.485,,,,214,293,0.73,158,407,565.0,225,86,63,234.0,242,1082,Alvan Adams
76011,1978-79,00,1610612756,PHX,24.0,77,74,2364.0,569,1073,0.53,,,,231,289,0.799,220,485,705.0,360,110,63,279.0,246,1369,Alvan Adams
76011,1979-80,00,1610612756,PHX,25.0,75,64,2168.0,465,875,0.531,0.0,2.0,0.0,188,236,0.797,158,451,609.0,322,108,55,218.0,237,1118,Alvan Adams
76011,1980-81,00,1610612756,PHX,26.0,75,69,2054.0,458,870,0.526,0.0,0.0,0.0,199,259,0.768,157,389,546.0,344,106,69,226.0,226,1115,Alvan Adams
76011,1981-82,00,1610612756,PHX,27.0,79,75,2393.0,507,1027,0.494,0.0,1.0,0.0,182,233,0.781,138,448,586.0,356,114,78,196.0,269,1196,Alvan Adams
76011,1982-83,00,1610612756,PHX,28.0,80,75,2447.0,477,981,0.486,1.0,3.0,0.333,180,217,0.829,161,387,548.0,376,114,74,242.0,287,1135,Alvan Adams
76011,1983-84,00,1610612756,PHX,29.0,70,13,1452.0,269,582,0.462,0.0,4.0,0.0,132,160,0.825,118,201,319.0,219,73,31,117.0,195,670,Alvan Adams
76011,1984-85,00,1610612756,PHX,30.0,82,69,2136.0,476,915,0.52,0.0,0.0,0.0,250,283,0.883,153,347,500.0,308,115,48,197.0,254,1202,Alvan Adams
76011,1985-86,00,1610612756,PHX,31.0,78,45,2005.0,341,679,0.502,0.0,2.0,0.0,159,203,0.783,148,329,477.0,324,103,46,206.0,272,841,Alvan Adams
76011,1986-87,00,1610612756,PHX,32.0,68,40,1690.0,311,618,0.503,0.0,1.0,0.0,134,170,0.788,91,247,338.0,223,62,37,139.0,207,756,Alvan Adams
76011,1987-88,00,1610612756,PHX,33.0,82,25,1646.0,251,506,0.496,1.0,2.0,0.5,108,128,0.844,118,247,365.0,183,82,41,140.0,245,611,Alvan Adams
76012,1970-71,00,1610612745,SDR,23.0,82,,2374.0,391,957,0.409,,,,155,212,0.731,,,581.0,173,,,,344,937,Don Adams
76012,1971-72,00,1610612737,ATL,24.0,70,,2030.0,307,779,0.394,,,,204,273,0.747,,,494.0,137,,,,259,818,Don Adams
76012,1971-72,00,1610612745,HOU,24.0,3,,41.0,6,19,0.316,,,,1,2,0.5,,,8.0,3,,,,7,13,Don Adams
76012,1971-72,00,0,TOT,24.0,73,,2071.0,313,798,0.392,,,,205,275,0.745,,,502.0,140,,,,266,831,Don Adams
76012,1972-73,00,1610612737,ATL,25.0,4,,76.0,8,38,0.211,,,,7,8,0.875,,,22.0,5,,,,11,23,Don Adams
76012,1972-73,00,1610612765,DET,25.0,70,,1798.0,257,640,0.402,,,,138,176,0.784,,,419.0,112,,,,220,652,Don Adams
76012,1972-73,00,0,TOT,25.0,74,,1874.0,265,678,0.391,,,,145,184,0.788,,,441.0,117,,,,231,675,Don Adams
76012,1973-74,00,1610612765,DET,26.0,74,,2298.0,303,742,0.408,,,,153,201,0.761,133.0,315.0,448.0,141,110.0,12.0,,242,759,Don Adams
76012,1974-75,00,1610612765,DET,27.0,51,,1376.0,127,315,0.403,,,,45,78,0.577,63.0,181.0,244.0,75,69.0,20.0,,179,299,Don Adams
76012,1975-76,00,1610612746,BUF,28.0,56,,704.0,67,170,0.394,,,,40,57,0.702,38.0,107.0,145.0,73,30.0,7.0,,128,174,Don Adams
76012,1976-77,00,1610612746,BUF,29.0,77,,1710.0,216,526,0.411,,,,129,173,0.746,130.0,241.0,371.0,150,74.0,16.0,,201,561,Don Adams
200801,2006-07,00,1610612751,NJN,23.0,61,8,495.0,75,135,0.556,0,1,0.0,24,36,0.667,35,42,77.0,13,17,4,22,47,174,Hassan Adams
200801,2008-09,00,1610612761,TOR,25.0,12,0,52.0,4,13,0.308,0,0,0.0,3,6,0.5,1,6,7.0,1,1,1,4,4,11,Hassan Adams
1629121,2018-19,00,1610612737,ATL,23.0,34,1,428.0,38,110,0.345,25,74,0.338,7,9,0.778,11,49,60.0,65,14,5,28,45,108,Jaylen Adams
1629121,2020-21,00,1610612749,MIL,25.0,7,0,18.0,1,8,0.125,0,2,0.0,0,0,0.0,0,3,3.0,2,0,0,0,1,2,Jaylen Adams
203919,2014-15,00,1610612763,MEM,20.0,30,0,248.0,35,86,0.407,10,25,0.4,14,23,0.609,9,19,28.0,16,16,7,14,24,94,Jordan Adams
203919,2015-16,00,1610612763,MEM,21.0,2,0,15.0,2,6,0.333,0,1,0.0,3,5,0.6,0,2,2.0,3,3,0,2,2,7,Jordan Adams
149,1985-86,00,1610612758,SAC,23.0,18,0,139.0,16,44,0.364,0,3,0.0,8,12,0.667,2,4,6.0,22,9,1,11,9,40,Michael Adams
149,1986-87,00,1610612764,WAS,24.0,63,0,1303.0,160,393,0.407,28,102,0.275,105,124,0.847,38,85,123.0,244,85,6,81,88,453,Michael Adams
149,1987-88,00,1610612743,DEN,25.0,82,75,2778.0,416,927,0.449,139,379,0.367,166,199,0.834,40,183,223.0,503,168,16,144,138,1137,Michael Adams
149,1988-89,00,1610612743,DEN,26.0,77,77,2787.0,468,1082,0.433,166,466,0.356,322,393,0.819,71,212,283.0,490,166,11,180,149,1424,Michael Adams
149,1989-90,00,1610612743,DEN,27.0,79,74,2690.0,398,989,0.402,158,432,0.366,267,314,0.85,49,176,225.0,495,121,3,141,133,1221,Michael Adams
149,1990-91,00,1610612743,DEN,28.0,66,66,2346.0,560,1421,0.394,167,564,0.296,465,529,0.879,58,198,256.0,693,147,6,240,162,1752,Michael Adams
149,1991-92,00,1610612764,WAS,29.0,78,78,2795.0,485,1233,0.393,125,386,0.324,313,360,0.869,58,252,310.0,594,145,9,212,162,1408,Michael Adams
149,1992-93,00,1610612764,WAS,30.0,70,70,2499.0,365,831,0.439,68,212,0.321,237,277,0.856,52,188,240.0,526,100,4,175,146,1035,Michael Adams
149,1993-94,00,1610612764,WAS,31.0,70,67,2337.0,285,698,0.408,55,191,0.288,224,270,0.83,37,146,183.0,480,96,6,167,140,849,Michael Adams
149,1994-95,00,1610612766,CHH,32.0,29,0,443.0,67,148,0.453,29,81,0.358,25,30,0.833,6,23,29.0,95,23,1,26,41,188,Michael Adams
149,1995-96,00,1610612766,CHH,33.0,21,3,329.0,37,83,0.446,14,41,0.341,26,35,0.743,5,17,22.0,67,21,4,25,25,114,Michael Adams
912,1986-87,00,1610612756,PHX,22.0,62,12,711.0,146,331,0.441,16,50,0.32,51,64,0.797,41,65,106.0,45,27,7,54,75,359,Rafael Addison
912,1991-92,00,1610612751,NJN,27.0,76,8,1175.0,187,432,0.433,14,49,0.286,56,76,0.737,65,100,165.0,68,28,28,46,109,444,Rafael Addison
912,1992-93,00,1610612751,NJN,28.0,68,15,1164.0,182,411,0.443,7,34,0.206,57,70,0.814,45,87,132.0,53,23,11,64,125,428,Rafael Addison
912,1994-95,00,1610612765,DET,30.0,79,16,1776.0,279,586,0.476,24,83,0.289,74,99,0.747,67,175,242.0,109,53,25,76,236,656,Rafael Addison
912,1995-96,00,1610612766,CHH,31.0,53,0,516.0,77,165,0.467,0,9,0.0,17,22,0.773,25,65,90.0,30,9,9,27,74,171,Rafael Addison
912,1996-97,00,1610612766,CHH,32.0,41,3,353.0,49,122,0.402,8,20,0.4,22,28,0.786,19,26,45.0,34,8,3,17,52,128,Rafael Addison
1629061,2018-19,00,1610612739,CLE,22.0,19,3,194.0,11,36,0.306,6,23,0.261,4,4,1.0,3,16,19.0,5,1,4,6,13,32,Deng Adel
76015,1968-69,00,1610612745,SDR,23.0,77,,1448.0,177,449,0.394,,,,131,204,0.642,,,216.0,238,,,,158,485,Rick Adelman
76015,1969-70,00,1610612745,SDR,24.0,35,,717.0,96,247,0.389,,,,68,91,0.747,,,81.0,113,,,,90,260,Rick Adelman
76015,1970-71,00,1610612757,POR,25.0,81,,2303.0,378,895,0.422,,,,267,369,0.724,,,282.0,380,,,,214,1023,Rick Adelman
76015,1971-72,00,1610612757,POR,26.0,80,,2445.0,329,753,0.437,,,,151,201,0.751,,,229.0,413,,,,209,809,Rick Adelman
76015,1972-73,00,1610612757,POR,27.0,76,,1822.0,214,525,0.408,,,,73,102,0.716,,,157.0,294,,,,155,501,Rick Adelman
76015,1973-74,00,1610612741,CHI,28.0,55,,618.0,64,170,0.376,,,,54,76,0.711,16.0,53.0,69.0,56,36.0,1.0,,63,182,Rick Adelman
76015,1974-75,00,1610612741,CHI,29.0,12,,340.0,43,104,0.413,,,,28,39,0.718,6.0,20.0,26.0,35,16.0,1.0,,31,114,Rick Adelman
76015,1974-75,00,1610612762,NOJ,29.0,28,,613.0,67,159,0.421,,,,41,59,0.695,13.0,42.0,55.0,69,47.0,6.0,,58,175,Rick Adelman
76015,1974-75,00,1610612758,KCK,29.0,18,,121.0,13,28,0.464,,,,4,5,0.8,6.0,8.0,14.0,8,7.0,1.0,,12,30,Rick Adelman
76015,1974-75,00,0,TOT,29.0,58,,1074.0,123,291,0.423,,,,73,103,0.709,25.0,70.0,95.0,112,70.0,8.0,,101,319,Rick Adelman
202399,2010-11,00,1610612744,GSW,25.0,23,0,196.0,23,54,0.426,0,0,0.0,11,19,0.579,23,35,58.0,10,4,5,9,28,57,Jeff Adrien
202399,2011-12,00,1610612745,HOU,26.0,8,0,63.0,7,16,0.438,0,0,0.0,7,12,0.583,5,17,22.0,1,0,2,2,13,21,Jeff Adrien
202399,2012-13,00,1610612766,CHA,27.0,52,5,713.0,72,168,0.429,0,2,0.0,65,100,0.65,68,128,196.0,36,18,27,32,80,209,Jeff Adrien
202399,2013-14,00,1610612766,CHA,28.0,25,0,256.0,22,40,0.55,0,0,0.0,13,25,0.52,33,55,88.0,7,7,15,8,35,57,Jeff Adrien
202399,2013-14,00,1610612749,MIL,28.0,28,12,705.0,121,235,0.515,0,0,0.0,63,94,0.67,69,149,218.0,31,17,21,31,73,305,Jeff Adrien
202399,2013-14,00,0,TOT,28.0,53,12,962.0,143,275,0.52,0,0,0.0,76,119,0.639,102,204,306.0,38,24,36,39,108,362,Jeff Adrien
202399,2014-15,00,1610612750,MIN,29.0,17,0,215.0,19,44,0.432,0,0,0.0,22,38,0.579,23,54,77.0,15,4,9,9,30,60,Jeff Adrien
201167,2007-08,00,1610612765,DET,22.0,75,9,970.0,99,241,0.411,10,48,0.208,68,87,0.782,36,101,137.0,52,31,8,34,83,276,Arron Afflalo
201167,2008-09,00,1610612765,DET,23.0,74,8,1234.0,131,300,0.437,43,107,0.402,58,71,0.817,30,104,134.0,44,28,13,43,144,363,Arron Afflalo
201167,2009-10,00,1610612743,DEN,24.0,82,75,2221.0,272,585,0.465,108,249,0.434,72,98,0.735,59,193,252.0,138,46,30,74,225,724,Arron Afflalo
201167,2010-11,00,1610612743,DEN,25.0,69,69,2324.0,312,627,0.498,105,248,0.423,138,163,0.847,45,206,251.0,168,34,31,71,153,867,Arron Afflalo
201167,2011-12,00,1610612743,DEN,26.0,62,62,2086.0,329,699,0.471,88,221,0.398,197,247,0.798,40,157,197.0,149,36,13,85,134,943,Arron Afflalo
201167,2012-13,00,1610612753,ORL,27.0,64,64,2307.0,397,905,0.439,72,240,0.3,191,223,0.857,29,210,239.0,206,40,11,138,137,1057,Arron Afflalo
201167,2013-14,00,1610612753,ORL,28.0,73,73,2552.0,464,1011,0.459,128,300,0.427,274,336,0.815,32,230,262.0,248,35,3,146,136,1330,Arron Afflalo
201167,2014-15,00,1610612743,DEN,29.0,53,53,1750.0,281,657,0.428,82,243,0.337,127,151,0.841,21,159,180.0,101,32,5,83,108,771,Arron Afflalo
201167,2014-15,00,1610612757,POR,29.0,25,19,752.0,94,227,0.414,36,90,0.4,40,47,0.851,6,61,67.0,28,9,2,33,59,264,Arron Afflalo
201167,2014-15,00,0,TOT,29.0,78,72,2502.0,375,884,0.424,118,333,0.354,167,198,0.843,27,220,247.0,129,41,7,116,167,1035,Arron Afflalo
201167,2015-16,00,1610612752,NYK,30.0,71,57,2371.0,354,799,0.443,91,238,0.382,110,131,0.84,23,243,266.0,144,25,10,82,142,909,Arron Afflalo
201167,2016-17,00,1610612758,SAC,31.0,61,45,1580.0,185,420,0.44,62,151,0.411,83,93,0.892,9,116,125.0,78,21,6,42,104,515,Arron Afflalo
201167,2017-18,00,1610612753,ORL,32.0,53,3,682.0,65,162,0.401,27,70,0.386,22,26,0.846,4,62,66.0,30,4,9,21,56,179,Arron Afflalo
200772,2006-07,00,1610612742,DAL,23.0,32,1,214.0,22,70,0.314,5,15,0.333,20,33,0.606,1,20,21.0,7,4,3,15,27,69,Maurice Ager
200772,2007-08,00,1610612742,DAL,24.0,12,3,77.0,5,27,0.185,0,8,0.0,5,6,0.833,1,3,4.0,4,0,1,3,11,15,Maurice Ager
200772,2007-08,00,1610612751,NJN,24.0,14,0,88.0,16,38,0.421,3,11,0.273,1,6,0.167,3,6,9.0,4,0,0,3,6,36,Maurice Ager
200772,2007-08,00,0,TOT,24.0,26,3,165.0,21,65,0.323,3,19,0.158,6,12,0.5,4,9,13.0,8,0,1,6,17,51,Maurice Ager
200772,2008-09,00,1610612751,NJN,25.0,20,0,97.0,15,43,0.349,0,6,0.0,4,8,0.5,3,7,10.0,3,1,2,4,17,34,Maurice Ager
200772,2010-11,00,1610612750,MIN,27.0,4,0,29.0,6,11,0.545,3,4,0.75,0,0,0.0,0,2,2.0,1,1,0,4,4,15,Maurice Ager
76016,1981-82,00,1610612742,DAL,22.0,51,20,1468.0,381,820,0.465,25,71,0.352,168,247,0.68,89,160,249.0,164,37,22,135,152,955,Mark Aguirre
76016,1982-83,00,1610612742,DAL,23.0,81,75,2784.0,767,1589,0.483,16,76,0.211,429,589,0.728,191,317,508.0,332,80,26,261,247,1979,Mark Aguirre
76016,1983-84,00,1610612742,DAL,24.0,79,79,2900.0,925,1765,0.524,15,56,0.268,465,621,0.749,161,308,469.0,358,80,22,285,246,2330,Mark Aguirre
76016,1984-85,00,1610612742,DAL,25.0,80,79,2699.0,794,1569,0.506,27,85,0.318,440,580,0.759,188,289,477.0,249,60,24,253,250,2055,Mark Aguirre
76016,1985-86,00,1610612742,DAL,26.0,74,73,2501.0,668,1327,0.503,16,56,0.286,318,451,0.705,177,268,445.0,339,62,14,252,229,1670,Mark Aguirre
76016,1986-87,00,1610612742,DAL,27.0,80,80,2663.0,787,1590,0.495,53,150,0.353,429,557,0.77,181,246,427.0,254,84,30,217,243,2056,Mark Aguirre
